Wavelength (nm),950.5573733,960.8117461,971.0354262,981.2284134,990.1220996,1000.257538,1010.362283,1020.436336,1030.479696,1040.492363,1050.474338,1059.183388,1069.107813,1079.001546,1088.864585,1098.696933,1108.498587,1118.269548,1126.793962,1136.507375,1146.190094,1155.842121,1165.463456,1175.054097,1183.42073,1192.953823,1202.456223,1211.927929,1221.368944,1230.779265,1240.158893,1248.340891,1257.66297,1266.954357,1276.215051,1285.445052,1294.644361,1303.812976,1311.810337,1320.921404,1330.001778,1339.051459,1348.070448,1357.058743,1364.898324,1373.829071,1382.729124,1391.598485,1400.437154,1409.245129,1418.022412,1425.677357,1434.39709,1443.086131,1451.744479,1460.372135,1468.969097,1477.535367,1485.005676,1493.514396,1501.992424,1510.43976,1518.856402,1527.242352,1535.597609,1542.883281,1551.180989,1559.448004,1567.684327,1575.889956,1584.064893,1591.192785,1599.310173,1607.396868,1615.45287,1623.47818,1631.472797,1639.436721,1646.379976,1654.286351,1662.162034,1670.007023,1677.82132,1685.604923,1693.357835,1700.116454
Reference Signal (unitless),163006,189337,210848,224932,231056,233161,231968,230757,230246,230494,230385,229961,229516,228187,226615,224054,221239,218281,216419,215501,215896,217727,221071,225863,231576,239421,248478,258610,268859,278783,287956,294641,300572,306464,313534,320193,324772,327581,328742,328978,327889,325022,318853,309481,302419,291498,278666,276645,280540,284844,287367,288085,287966,287233,285611,282681,278519,273551,269043,263128,256964,250048,242279,234031,225432,217198,207289,197161,187121,177013,166818,157826,147913,137837,127533,117552,107735,98408,90239,81133,71433,59188,44237,29499,18612,12705
Sample Signal (unitless),129374,150574,168085,179813,185126,187173,186558,185979,186039,186688,187075,187261,187171,186460,185478,183065,179675,174188,170302,170749,173275,174758,176433,179826,185286,193135,201734,210886,220051,229003,237199,243211,248565,253646,259719,265431,269510,271911,272662,272361,270757,266746,258619,247683,240356,230855,219718,216874,217752,218623,218504,218290,218491,218437,217446,215233,212160,208420,205237,201268,197070,192608,187301,181171,174594,168390,160766,153099,145465,137409,129408,122449,114407,105717,96850,88130,78380,66372,54761,43903,37191,32956,26296,18442,12198,8305
Sample Signal (unitless),129354,150636,168124,179793,185158,187114,186518,186095,186089,186729,187193,187184,187177,186464,185365,183151,179779,174371,170332,170731,173367,174743,176419,179950,185328,193197,201646,210909,220156,229040,237211,243283,248525,253714,259851,265518,269471,271939,272676,272455,270834,266873,258535,247559,240152,230707,219679,216859,217882,218744,218748,218443,218682,218572,217608,215345,212279,208591,205350,201411,197251,192704,187408,181275,174711,168385,160882,153205,145487,137574,129484,122539,114538,105802,96937,88215,78371,66266,54791,43854,37327,32934,26319,18421,12270,8348
Sample Signal (unitless),129331,150612,168053,179734,185113,187073,186507,185986,186004,186662,187125,187238,187121,186453,185343,183195,179765,174317,170379,170704,173288,174873,176459,179879,185310,193180,201658,210871,220125,228990,237178,243182,248549,253787,259770,265394,269480,271867,272649,272455,270850,266854,258704,247800,240415,231084,219892,217034,218238,219095,219002,218736,218771,218736,217720,215504,212396,208640,205445,201483,197317,192784,187441,181342,174731,168476,160882,153181,145478,137563,129492,122499,114514,105793,96873,88150,78345,66284,54834,43850,37213,32868,26213,18388,12119,8354
Sample Signal (unitless),129349,150598,168036,179715,185126,187117,186587,186000,186071,186704,187122,187237,187181,186391,185343,183134,179775,174300,170280,170722,173337,174815,176482,179801,185302,193160,201735,210899,220092,228982,237164,243207,248512,253715,259837,265475,269481,271835,272627,272437,270795,266856,258645,247705,240465,230950,219877,217175,218312,219268,219160,218908,218900,218767,217858,215570,212485,208730,205517,201484,197341,192899,187511,181372,174752,168503,160952,153249,145550,137622,129543,122611,114603,105872,96922,88184,78351,66323,54803,43880,37161,32901,26297,18375,12135,8255
Sample Signal (unitless),129407,150609,168069,179748,185151,187058,186523,186043,186019,186713,187165,187091,187095,186424,185313,183168,179708,174324,170340,170703,173410,174830,176465,179999,185277,193160,201647,210882,220067,228990,237161,243160,248441,253651,259742,265487,269492,271874,272667,272505,270863,266917,258751,247855,240595,231130,220065,217405,218541,219397,219429,219056,219082,218944,217909,215699,212534,208910,205606,201644,197516,192970,187610,181429,174851,168594,160954,153323,145500,137650,129593,122623,114605,105832,96912,88193,78450,66386,54850,43851,37181,32858,26245,18325,12137,8299
Sample Signal (unitless),129369,150624,168069,179744,185071,187120,186569,186026,186072,186666,187104,187180,187145,186403,185419,183137,179760,174317,170415,170730,173359,174802,176527,179904,185300,193109,201758,210926,220164,229039,237207,243199,248510,253699,259861,265450,269471,271880,272696,272547,270874,266879,258763,247915,240645,231207,220082,217437,218780,219703,219532,219211,219228,219044,218083,215858,212727,209012,205719,201614,197551,193038,187662,181435,174870,168615,161010,153296,145691,137724,129592,122604,114664,105943,96967,88245,78397,66389,54819,43924,37186,32844,26235,18395,12167,8289
Sample Signal (unitless),129308,150650,168071,179772,185067,187082,186497,185961,186046,186703,187069,187171,187222,186387,185322,183074,179765,174232,170294,170724,173328,174691,176551,179857,185306,193095,201700,210847,220098,228892,237134,243124,248542,253590,259754,265425,269480,271913,272722,272411,270905,266863,258770,247857,240595,231157,220061,217380,218741,219858,219512,219253,219237,219063,218184,215845,212769,208972,205784,201667,197553,193087,187599,181560,174948,168668,161119,153304,145704,137764,129619,122590,114612,105935,96909,88324,78369,66416,54795,43909,37197,32874,26195,18404,12211,8268
Sample Signal (unitless),129512,150586,168120,179836,185108,187013,186453,186050,185994,186681,187143,187149,187297,186457,185307,183173,179692,174395,170430,170692,173415,174914,176465,180005,185495,193205,201649,210721,220124,229071,237183,243207,248507,253812,259700,265494,269478,271967,272651,272467,270824,267034,258843,247966,240676,231392,220136,217578,218939,219864,219844,219308,219360,219148,218132,216030,212802,209033,205772,201792,197723,193085,187844,181642,174974,168690,161090,153425,145577,137625,129682,122625,114629,105939,97030,88292,78521,66334,54814,43904,37225,32841,26257,18412,12132,8395
Sample Signal (unitless),129327,150606,168066,179787,185022,187010,186481,185957,185993,186739,187043,187111,187215,186316,185273,182989,179795,174320,170278,170694,173351,174718,176580,179917,185300,193077,201692,210815,220078,228912,237139,243135,248464,253622,259788,265415,269491,271848,272634,272424,270901,266881,258878,247911,240654,231194,220179,217589,218926,220101,219813,219409,219363,219144,218256,215919,212816,209104,205839,201761,197599,193190,187635,181587,174960,168617,161151,153307,145692,137652,129665,122649,114593,105970,96980,88395,78394,66365,54774,43979,37199,32895,26198,18323,12153,8223
Sample Signal (unitless),129299,150609,168038,179677,185156,186998,186498,185967,186033,186599,187128,187074,187005,186454,185245,183103,179679,174283,170288,170721,173359,174864,176457,179922,185241,193153,201576,210896,220042,228953,237084,243188,248447,253620,259730,265405,269416,271884,272652,272527,270847,267008,258862,248129,240803,231248,220326,217659,219209,220134,220016,219555,219372,219284,218336,216002,212933,209231,205793,201858,197687,193149,187812,181597,175041,168723,161124,153443,145650,137786,129683,122636,114729,105898,96994,88163,78459,66240,54861,43853,37246,32780,26253,18304,12132,8262
