Wavelength (nm),950.5573733,960.8117461,971.0354262,981.2284134,990.1220996,1000.257538,1010.362283,1020.436336,1030.479696,1040.492363,1050.474338,1059.183388,1069.107813,1079.001546,1088.864585,1098.696933,1108.498587,1118.269548,1126.793962,1136.507375,1146.190094,1155.842121,1165.463456,1175.054097,1183.42073,1192.953823,1202.456223,1211.927929,1221.368944,1230.779265,1240.158893,1248.340891,1257.66297,1266.954357,1276.215051,1285.445052,1294.644361,1303.812976,1311.810337,1320.921404,1330.001778,1339.051459,1348.070448,1357.058743,1364.898324,1373.829071,1382.729124,1391.598485,1400.437154,1409.245129,1418.022412,1425.677357,1434.39709,1443.086131,1451.744479,1460.372135,1468.969097,1477.535367,1485.005676,1493.514396,1501.992424,1510.43976,1518.856402,1527.242352,1535.597609,1542.883281,1551.180989,1559.448004,1567.684327,1575.889956,1584.064893,1591.192785,1599.310173,1607.396868,1615.45287,1623.47818,1631.472797,1639.436721,1646.379976,1654.286351,1662.162034,1670.007023,1677.82132,1685.604923,1693.357835,1700.116454
Reference Signal (unitless),163006,189337,210848,224932,231056,233161,231968,230757,230246,230494,230385,229961,229516,228187,226615,224054,221239,218281,216419,215501,215896,217727,221071,225863,231576,239421,248478,258610,268859,278783,287956,294641,300572,306464,313534,320193,324772,327581,328742,328978,327889,325022,318853,309481,302419,291498,278666,276645,280540,284844,287367,288085,287966,287233,285611,282681,278519,273551,269043,263128,256964,250048,242279,234031,225432,217198,207289,197161,187121,177013,166818,157826,147913,137837,127533,117552,107735,98408,90239,81133,71433,59188,44237,29499,18612,12705
Sample Signal (unitless),129302,150662,168186,179727,185357,187140,186594,186077,186248,186803,187346,187396,187277,186933,185830,183952,181024,176861,173893,173796,175367,176717,178264,181568,186061,192899,200342,208857,217509,226561,234845,241139,246479,251724,257918,264076,268531,271235,272176,272088,270224,266299,258326,247317,239242,229126,217996,214817,214852,212492,208307,204436,201225,198971,196166,191958,186931,181601,177665,173974,170940,167424,163125,157908,152241,146838,140571,134410,128113,121388,114675,109114,103287,96883,90273,83328,75738,66496,57258,47718,41214,36062,28640,19867,12752,8777
Sample Signal (unitless),129265,150503,168118,179851,185245,187252,186639,186220,186232,186969,187361,187412,187465,186752,185854,183846,181045,176814,173880,173721,175425,176603,178416,181528,186273,192810,200419,208833,217714,226570,234983,241146,246549,251764,257898,264062,268619,271328,272262,272060,270275,266343,258322,247398,239408,228931,217970,215027,214593,212802,208553,204605,201514,199177,196290,192194,187071,181728,177881,174157,170965,167501,163224,158067,152337,147079,140841,134657,128233,121504,114763,109228,103241,96998,90379,83567,75872,66470,57293,47782,41210,36133,28661,19938,12888,8746
Sample Signal (unitless),129209,150536,168157,179739,185258,187204,186693,186232,186246,186989,187390,187460,187327,186866,185817,183799,180976,176897,173791,173761,175414,176621,178289,181587,186040,192875,200397,208880,217663,226618,234954,241215,246623,251680,257882,264188,268563,271385,272321,272112,270270,266437,258494,247542,239396,229223,218145,215052,215103,213088,208947,204821,201668,199356,196589,192481,187269,181917,178017,174354,171067,167589,163441,158107,152484,147212,140912,134749,128292,121641,114889,109250,103341,97048,90465,83566,75947,66449,57374,47729,41224,36182,28719,19916,12955,8859
Sample Signal (unitless),129240,150583,168146,179847,185232,187211,186709,186189,186263,186860,187411,187494,187343,186846,185812,183876,181028,176878,173824,173737,175458,176607,178352,181549,186089,192913,200488,208912,217692,226587,234973,241119,246600,251723,257980,264154,268647,271366,272375,272120,270375,266468,258307,247184,239305,228921,217859,215032,214940,213051,208872,204906,201664,199365,196640,192464,187309,181953,178091,174380,171189,167689,163481,158301,152566,147228,141042,134857,128412,121686,114985,109271,103431,97164,90466,83570,76017,66540,57319,47768,41253,36121,28684,19948,12998,8838
Sample Signal (unitless),129258,150584,168088,179725,185207,187185,186632,186205,186223,186878,187432,187430,187262,186840,185780,184020,180902,176963,173909,173714,175446,176790,178278,181626,186049,192938,200489,208926,217642,226666,234915,241110,246489,251784,257896,264199,268742,271376,272367,272266,270348,266520,258496,247462,239412,229238,218076,215334,215443,213205,209081,204987,201739,199502,196718,192603,187396,182146,178152,174488,171310,167715,163660,158343,152603,147291,140975,134923,128431,121672,115025,109379,103482,97193,90521,83508,76076,66529,57400,47762,41214,36113,28730,19896,12831,8873
Sample Signal (unitless),129195,150591,168139,179741,185282,187269,186691,186153,186219,186958,187365,187505,187325,186830,185894,183915,181086,176893,173878,173834,175472,176788,178382,181597,186117,192890,200531,209005,217682,226562,234903,241211,246604,251767,258012,264167,268702,271438,272420,272276,270484,266521,258507,247694,239674,229292,218383,215527,215540,213660,209284,205271,201957,199641,196966,192718,187586,182278,178321,174597,171425,167956,163697,158410,152800,147466,141187,134922,128526,121813,115059,109440,103628,97230,90521,83688,75984,66653,57454,47777,41283,36133,28780,19944,12945,8756
Sample Signal (unitless),129288,150659,168162,179819,185162,187176,186720,186287,186263,186957,187429,187423,187395,186804,185806,183965,181167,176959,173899,173822,175542,176806,178440,181591,186224,192879,200471,209000,217772,226622,235045,241238,246603,251800,258110,264119,268761,271438,272419,272419,270587,266589,258681,247655,239598,229512,218373,215514,215822,213870,209442,205411,202142,199743,197026,192933,187702,182414,178480,174749,171573,168093,163800,158554,152826,147445,141269,134997,128572,121909,115120,109585,103630,97320,90636,83646,75958,66654,57437,47856,41272,36139,28715,19947,12944,8729
Sample Signal (unitless),129285,150691,168075,179939,185245,187190,186773,186250,186270,186975,187411,187469,187464,186922,185795,183872,181174,176889,173820,173915,175481,176753,178515,181690,186220,192925,200500,208965,217747,226675,235040,241303,246613,251792,258104,264154,268778,271532,272486,272305,270595,266756,258785,247666,239671,229386,218532,215603,215818,214010,209645,205540,202196,199955,197239,193033,187819,182472,178553,174866,171534,168180,163917,158652,152936,147589,141336,135080,128621,121937,115192,109669,103716,97326,90693,83812,76110,66581,57431,47872,41355,36212,28765,19977,12985,8747
Sample Signal (unitless),129270,150624,168179,179850,185295,187286,186747,186286,186269,186960,187468,187391,187389,186828,185857,183902,181086,176955,173887,173787,175519,176743,178475,181748,186236,192933,200564,208982,217742,226649,235068,241217,246561,251731,258080,264267,268718,271478,272431,272418,270660,266704,258754,247901,239871,229593,218663,215918,215974,214223,209875,205675,202347,200078,197280,193009,187915,182617,178681,174875,171702,168227,163929,158709,152957,147628,141382,135103,128769,121966,115241,109617,103723,97392,90625,83763,76110,66673,57423,47873,41357,36205,28815,20007,13011,8816
Sample Signal (unitless),129298,150612,168148,179808,185239,187236,186701,186158,186186,186943,187386,187351,187387,186839,185809,183903,181165,177021,173923,173860,175612,176800,178510,181738,186214,192932,200451,208993,217693,226618,235033,241264,246568,251831,258046,264243,268811,271557,272433,272364,270611,266786,258834,247939,239840,229703,218801,215920,216256,214405,210098,205854,202414,200112,197390,193153,187890,182608,178614,174969,171675,168288,164105,158769,153082,147616,141424,135086,128653,121955,115242,109619,103726,97360,90754,83796,76042,66571,57452,47887,41353,36203,28782,19914,12963,8757
