Wavelength (nm),950.5573733,960.8117461,971.0354262,981.2284134,990.1220996,1000.257538,1010.362283,1020.436336,1030.479696,1040.492363,1050.474338,1059.183388,1069.107813,1079.001546,1088.864585,1098.696933,1108.498587,1118.269548,1126.793962,1136.507375,1146.190094,1155.842121,1165.463456,1175.054097,1183.42073,1192.953823,1202.456223,1211.927929,1221.368944,1230.779265,1240.158893,1248.340891,1257.66297,1266.954357,1276.215051,1285.445052,1294.644361,1303.812976,1311.810337,1320.921404,1330.001778,1339.051459,1348.070448,1357.058743,1364.898324,1373.829071,1382.729124,1391.598485,1400.437154,1409.245129,1418.022412,1425.677357,1434.39709,1443.086131,1451.744479,1460.372135,1468.969097,1477.535367,1485.005676,1493.514396,1501.992424,1510.43976,1518.856402,1527.242352,1535.597609,1542.883281,1551.180989,1559.448004,1567.684327,1575.889956,1584.064893,1591.192785,1599.310173,1607.396868,1615.45287,1623.47818,1631.472797,1639.436721,1646.379976,1654.286351,1662.162034,1670.007023,1677.82132,1685.604923,1693.357835,1700.116454
Reference Signal (unitless),163006,189337,210848,224932,231056,233161,231968,230757,230246,230494,230385,229961,229516,228187,226615,224054,221239,218281,216419,215501,215896,217727,221071,225863,231576,239421,248478,258610,268859,278783,287956,294641,300572,306464,313534,320193,324772,327581,328742,328978,327889,325022,318853,309481,302419,291498,278666,276645,280540,284844,287367,288085,287966,287233,285611,282681,278519,273551,269043,263128,256964,250048,242279,234031,225432,217198,207289,197161,187121,177013,166818,157826,147913,137837,127533,117552,107735,98408,90239,81133,71433,59188,44237,29499,18612,12705
Sample Signal (unitless),129486,150732,168294,179875,185297,187234,186640,186074,186111,186750,187258,187243,187183,186535,185514,183520,180513,176114,172879,172882,174821,176182,177854,181225,185954,193050,200912,209500,218312,227209,235536,241623,246884,252016,258154,264215,268648,271180,272032,272012,270083,266246,258291,247574,239905,229818,218739,215895,216238,215116,212214,209174,206758,204999,202682,199006,194380,189436,185649,181822,178375,174638,170142,164618,158653,153036,146513,139916,133091,126026,119007,113093,106632,99670,92439,84983,76873,66703,56834,46828,40217,35275,28052,19429,12571,8672
Sample Signal (unitless),129480,150789,168282,179844,185258,187175,186598,186064,186090,186744,187154,187241,187187,186547,185542,183592,180633,176176,173006,172959,174852,176216,177930,181206,186006,193022,200913,209531,218391,227224,235486,241611,246850,252046,258264,264273,268615,271232,272065,271978,270246,266347,258486,247658,239966,230049,218868,216009,216576,215473,212438,209386,206962,205150,202832,199170,194536,189578,185779,181963,178462,174769,170284,164721,158663,153140,146513,139931,133136,126167,119176,113153,106728,99829,92475,85056,76769,66719,56941,46941,40293,35329,28004,19445,12670,8671
Sample Signal (unitless),129467,150773,168204,179882,185220,187189,186618,186044,186145,186744,187189,187250,187260,186534,185452,183553,180587,176146,172924,172993,174826,176231,177923,181173,186031,193012,200892,209522,218322,227168,235460,241669,246924,252018,258210,264184,268565,271199,272082,271980,270292,266377,258581,247865,240086,230120,219021,216165,216810,215746,212525,209589,207101,205308,202960,199307,194659,189731,185955,182143,178552,174903,170350,164840,158783,153216,146608,140031,133244,126207,119158,113217,106819,99813,92491,85122,76834,66770,56959,46927,40299,35367,28034,19493,12625,8657
Sample Signal (unitless),129471,150803,168344,179911,185216,187200,186632,186109,186163,186798,187212,187262,187282,186504,185578,183574,180587,176141,172912,172923,174945,176150,177995,181305,186073,193016,200911,209560,218425,227206,235520,241624,246967,252058,258167,264324,268627,271252,272095,271991,270356,266377,258606,247953,240176,230123,219079,216399,216881,215850,212828,209724,207280,205448,203146,199444,194776,189810,186055,182124,178681,174950,170447,164905,158772,153279,146736,140060,133310,126228,119271,113188,106794,99827,92588,85161,76926,66777,56907,46968,40306,35440,28061,19511,12740,8676
Sample Signal (unitless),129484,150823,168266,179876,185227,187171,186627,186080,186127,186705,187229,187170,187149,186566,185424,183576,180666,176184,172937,172929,174846,176245,177916,181305,185972,193010,200840,209496,218346,227236,235524,241701,246869,252030,258227,264318,268595,271231,272066,272025,270333,266433,258638,247899,240060,230182,219202,216267,217125,216074,212957,209793,207192,205512,203203,199485,194816,189878,186019,182185,178697,175043,170407,164952,158914,153223,146697,140043,133176,126300,119190,113226,106820,99858,92573,85103,76873,66591,56901,46875,40385,35349,28065,19394,12635,8619
Sample Signal (unitless),129485,150744,168251,179929,185212,187185,186551,186075,186024,186692,187233,187233,187317,186518,185465,183562,180509,176127,172967,172860,174802,176273,177869,181229,186092,193012,200870,209403,218390,227190,235492,241618,246923,252045,258128,264213,268584,271197,272066,271879,270216,266470,258585,247911,240221,230238,219135,216571,217132,216122,212989,209875,207425,205593,203192,199582,194851,189901,186129,182223,178769,175006,170494,164959,158923,153296,146745,140201,133321,126335,119319,113281,106816,99884,92594,85127,76899,66702,56972,46910,40341,35372,28065,19490,12625,8678
Sample Signal (unitless),129395,150782,168272,179798,185269,187296,186688,186145,186129,186820,187259,187325,187072,186537,185623,183505,180560,176147,172826,172995,174925,176222,177964,181252,185971,193030,200986,209614,218393,227177,235517,241661,246975,251998,258161,264259,268675,271182,272115,272043,270318,266350,258582,247950,240224,230200,219231,216577,217273,216303,213146,210074,207573,205690,203429,199715,194999,190094,186251,182248,178812,175143,170588,165024,158994,153406,146824,140165,133469,126390,119254,113300,106957,99914,92583,85211,76940,66881,56970,47000,40312,35443,28072,19551,12810,8686
Sample Signal (unitless),129434,150819,168200,179938,185186,187233,186567,186011,186101,186678,187125,187359,187209,186499,185571,183435,180644,175934,172784,172934,174771,176152,177961,181052,185992,192941,200932,209378,218323,227151,235485,241574,246943,251931,258182,264136,268589,271146,272151,271831,270325,266227,258546,247790,240266,230225,219173,216479,217116,216338,212950,210048,207475,205685,203389,199638,195105,189981,186217,182218,178811,175149,170544,165086,159016,153498,146871,140096,133518,126364,119340,113324,106832,99962,92632,85261,76785,66968,56903,46955,40169,35415,28045,19588,12732,8606
Sample Signal (unitless),129539,150773,168315,179932,185115,187211,186640,186123,186127,186768,187102,187309,187271,186344,185604,183572,180668,176149,172993,172933,174955,176222,178040,181207,186147,192902,200973,209514,218519,227121,235509,241557,246970,252103,258198,264247,268671,271134,272101,271956,270480,266412,258667,247889,240288,230398,219261,216639,217389,216524,213180,210165,207719,205779,203493,199768,195078,190078,186437,182282,178922,175266,170634,165165,159070,153487,146988,140152,133526,126401,119441,113367,106920,100056,92643,85279,76852,66936,56910,47081,40325,35479,27999,19526,12717,8637
Sample Signal (unitless),129464,150756,168235,179924,185164,187211,186624,186097,186143,186767,187104,187223,187259,186415,185542,183480,180661,176076,172891,173033,174807,176204,178071,181191,186053,192929,200910,209489,218407,227157,235542,241570,246906,251985,258243,264172,268675,271160,272067,272032,270466,266397,258720,248139,240326,230373,219478,216750,217471,216759,213393,210277,207741,205878,203601,199821,195202,190171,186416,182341,178975,175318,170652,165172,159078,153512,146949,140138,133518,126466,119313,113416,106909,99996,92612,85242,76804,66878,56892,47034,40312,35421,28035,19548,12740,8541
