Wavelength (nm),950.5573733,960.8117461,971.0354262,981.2284134,990.1220996,1000.257538,1010.362283,1020.436336,1030.479696,1040.492363,1050.474338,1059.183388,1069.107813,1079.001546,1088.864585,1098.696933,1108.498587,1118.269548,1126.793962,1136.507375,1146.190094,1155.842121,1165.463456,1175.054097,1183.42073,1192.953823,1202.456223,1211.927929,1221.368944,1230.779265,1240.158893,1248.340891,1257.66297,1266.954357,1276.215051,1285.445052,1294.644361,1303.812976,1311.810337,1320.921404,1330.001778,1339.051459,1348.070448,1357.058743,1364.898324,1373.829071,1382.729124,1391.598485,1400.437154,1409.245129,1418.022412,1425.677357,1434.39709,1443.086131,1451.744479,1460.372135,1468.969097,1477.535367,1485.005676,1493.514396,1501.992424,1510.43976,1518.856402,1527.242352,1535.597609,1542.883281,1551.180989,1559.448004,1567.684327,1575.889956,1584.064893,1591.192785,1599.310173,1607.396868,1615.45287,1623.47818,1631.472797,1639.436721,1646.379976,1654.286351,1662.162034,1670.007023,1677.82132,1685.604923,1693.357835,1700.116454
Reference Signal (unitless),163006,189337,210848,224932,231056,233161,231968,230757,230246,230494,230385,229961,229516,228187,226615,224054,221239,218281,216419,215501,215896,217727,221071,225863,231576,239421,248478,258610,268859,278783,287956,294641,300572,306464,313534,320193,324772,327581,328742,328978,327889,325022,318853,309481,302419,291498,278666,276645,280540,284844,287367,288085,287966,287233,285611,282681,278519,273551,269043,263128,256964,250048,242279,234031,225432,217198,207289,197161,187121,177013,166818,157826,147913,137837,127533,117552,107735,98408,90239,81133,71433,59188,44237,29499,18612,12705
Sample Signal (unitless),130549,152156,169683,181338,186924,188825,188231,187674,187684,188366,188769,188855,188729,188110,187068,184797,181524,176421,172598,172871,175274,176657,178255,181635,186806,194442,202706,211627,220734,229737,238063,244155,249475,254642,260934,266883,271055,273593,274419,274187,272524,268467,260292,249410,241773,231799,220748,218058,219005,218920,217266,215497,214156,213163,211578,208515,204631,200258,196595,192567,188694,184602,179651,173780,167490,161484,154337,147125,139837,132377,124737,118181,111015,103111,94890,86793,77735,66496,55575,45013,38369,33672,26710,18616,12277,8362
Sample Signal (unitless),130580,152026,169710,181395,186760,188729,188238,187701,187664,188398,188673,188782,188792,188077,186960,184751,181635,176481,172575,172887,175326,176620,178344,181535,186760,194311,202641,211646,220748,229709,238077,244080,249424,254674,260914,266833,271116,273534,274408,274176,272506,268508,260363,249445,241805,231869,220798,218113,219069,219207,217364,215597,214279,213265,211636,208554,204650,200264,196736,192624,188737,184600,179686,173815,167461,161493,154407,147094,139830,132317,124761,118210,110944,103152,94855,86895,77672,66413,55635,45064,38323,33704,26666,18553,12285,8317
Sample Signal (unitless),130647,152121,169649,181422,186803,188724,188176,187644,187664,188313,188753,188930,188769,188118,186929,184842,181601,176454,172649,172930,175309,176725,178358,181586,186765,194445,202646,211615,220631,229696,237962,244098,249429,254686,260980,266771,271047,273529,274473,274219,272490,268457,260348,249474,241832,231968,220931,218193,219182,219180,217456,215670,214336,213252,211639,208656,204783,200375,196685,192641,188828,184706,179692,173860,167515,161469,154355,147093,139915,132311,124681,118206,111002,103172,94924,86847,77698,66477,55640,45065,38333,33661,26707,18651,12197,8275
Sample Signal (unitless),130563,152024,169620,181379,186860,188774,188203,187687,187749,188256,188848,188801,188771,188087,187002,184723,181471,176388,172568,172816,175239,176562,178240,181623,186760,194445,202673,211611,220672,229721,237933,244148,249429,254565,260887,266801,270950,273614,274380,274193,272382,268486,260376,249534,241843,231910,220902,218216,219206,219163,217495,215664,214330,213404,211657,208763,204882,200380,196679,192656,188781,184630,179703,173835,167593,161513,154402,147227,139874,132370,124735,118291,111020,103067,95022,86871,77841,66512,55682,44972,38364,33699,26763,18600,12227,8399
Sample Signal (unitless),130669,151943,169580,181386,186814,188731,188121,187753,187696,188364,188857,188795,188803,188100,186905,184876,181442,176484,172674,172753,175276,176741,178208,181676,186869,194364,202604,211584,220756,229733,238040,244196,249361,254751,260787,266853,271084,273634,274424,274213,272357,268540,260397,249577,241906,232061,220801,218253,219337,219186,217679,215817,214445,213468,211710,208852,204798,200364,196741,192738,188918,184557,179752,173959,167548,161529,154444,147310,139859,132311,124814,118288,110966,103110,95003,86770,77915,66404,55571,44977,38400,33663,26845,18607,12212,8431
Sample Signal (unitless),130621,151953,169660,181425,186655,188804,188040,187701,187633,188361,188737,188784,188821,187913,187013,184875,181509,176430,172648,172728,175292,176815,178241,181581,186771,194248,202654,211530,220746,229656,238091,244021,249434,254739,260819,266819,271147,273482,274291,274249,272437,268491,260436,249383,241768,232077,220776,218223,219417,219275,217491,215740,214452,213352,211638,208818,204784,200387,196847,192736,188994,184642,179730,173969,167503,161545,154415,147219,139906,132234,124861,118263,111013,103204,94997,86728,77760,66538,55648,45035,38321,33712,26761,18568,12114,8352
Sample Signal (unitless),130633,152038,169700,181481,186787,188696,188233,187711,187669,188358,188785,188816,188801,188023,186865,184809,181629,176522,172635,172869,175388,176722,178304,181823,186807,194400,202597,211564,220724,229756,238018,244045,249469,254715,260939,266933,271095,273598,274420,274197,272567,268611,260445,249502,241843,232033,220931,218332,219392,219423,217716,215761,214444,213414,211777,208825,204824,200392,196815,192882,188903,184719,179953,173990,167592,161555,154479,147259,139862,132428,124927,118317,111078,103249,94978,86836,77743,66398,55606,45092,38374,33727,26680,18572,12210,8334
Sample Signal (unitless),130686,152089,169611,181410,186888,188838,188229,187688,187693,188235,188839,188845,188713,188155,186975,184866,181565,176443,172659,172876,175228,176797,178300,181648,186740,194403,202714,211637,220673,229711,237961,244076,249465,254724,260939,266820,271021,273592,274459,274350,272459,268518,260387,249492,241929,232043,220992,218288,219568,219421,217614,215840,214446,213436,211701,208825,204968,200487,196771,192745,189039,184723,179801,173995,167737,161598,154356,147303,140014,132433,124815,118344,111131,103161,95017,86713,77844,66573,55766,45033,38305,33623,26737,18659,12164,8352
Sample Signal (unitless),130569,152095,169593,181377,186755,188716,188171,187640,187751,188222,188749,188802,188760,188111,186982,184787,181605,176409,172622,172881,175205,176671,178368,181562,186721,194353,202579,211635,220708,229713,237937,244120,249424,254644,260937,266851,271012,273576,274378,274257,272564,268543,260432,249538,241883,232021,220970,218261,219454,219498,217702,215911,214481,213465,211816,208839,204991,200564,196896,192778,188961,184785,179812,174002,167581,161603,154463,147253,139960,132473,124840,118421,111178,103212,95070,86810,77757,66536,55707,45067,38402,33641,26782,18644,12268,8332
Sample Signal (unitless),130638,151992,169713,181330,186746,188761,188140,187662,187633,188318,188744,188848,188710,188021,186990,184820,181563,176366,172677,172833,175311,176716,178283,181616,186818,194316,202632,211588,220719,229659,237997,244082,249467,254681,260966,266850,271031,273490,274382,274206,272531,268603,260517,249586,241905,232062,220976,218399,219539,219567,217784,215902,214556,213453,211812,208872,204943,200514,196896,192855,188952,184791,179932,174033,167624,161636,154557,147280,139901,132455,124931,118280,111087,103203,95020,86845,77667,66442,55668,45045,38376,33662,26731,18593,12151,8301
