Wavelength (nm),950.5573733,960.8117461,971.0354262,981.2284134,990.1220996,1000.257538,1010.362283,1020.436336,1030.479696,1040.492363,1050.474338,1059.183388,1069.107813,1079.001546,1088.864585,1098.696933,1108.498587,1118.269548,1126.793962,1136.507375,1146.190094,1155.842121,1165.463456,1175.054097,1183.42073,1192.953823,1202.456223,1211.927929,1221.368944,1230.779265,1240.158893,1248.340891,1257.66297,1266.954357,1276.215051,1285.445052,1294.644361,1303.812976,1311.810337,1320.921404,1330.001778,1339.051459,1348.070448,1357.058743,1364.898324,1373.829071,1382.729124,1391.598485,1400.437154,1409.245129,1418.022412,1425.677357,1434.39709,1443.086131,1451.744479,1460.372135,1468.969097,1477.535367,1485.005676,1493.514396,1501.992424,1510.43976,1518.856402,1527.242352,1535.597609,1542.883281,1551.180989,1559.448004,1567.684327,1575.889956,1584.064893,1591.192785,1599.310173,1607.396868,1615.45287,1623.47818,1631.472797,1639.436721,1646.379976,1654.286351,1662.162034,1670.007023,1677.82132,1685.604923,1693.357835,1700.116454
Reference Signal (unitless),163006,189337,210848,224932,231056,233161,231968,230757,230246,230494,230385,229961,229516,228187,226615,224054,221239,218281,216419,215501,215896,217727,221071,225863,231576,239421,248478,258610,268859,278783,287956,294641,300572,306464,313534,320193,324772,327581,328742,328978,327889,325022,318853,309481,302419,291498,278666,276645,280540,284844,287367,288085,287966,287233,285611,282681,278519,273551,269043,263128,256964,250048,242279,234031,225432,217198,207289,197161,187121,177013,166818,157826,147913,137837,127533,117552,107735,98408,90239,81133,71433,59188,44237,29499,18612,12705
Sample Signal (unitless),129312,150620,168001,179603,184779,186825,186213,185661,185608,186336,186686,186806,186915,186274,185495,183765,181928,179511,177859,177134,177250,177969,179923,182581,185930,190687,196980,204280,212510,221280,229897,236192,241737,246798,253367,259949,264910,268033,269224,268965,267193,262789,254835,243318,234042,223137,212015,208360,206355,201026,192027,184411,178387,174227,170205,164964,158710,152686,148847,145544,143085,140664,137363,133060,128177,123888,119138,113998,108997,103515,98135,93868,89765,85905,81538,76763,71305,65845,60526,54534,48408,41276,31715,21552,13678,9053
Sample Signal (unitless),129285,150588,167997,179557,184907,186709,186148,185666,185651,186260,186818,186754,186833,186348,185433,183859,181823,179552,177990,177121,177309,178184,179755,182527,185964,190838,196831,204272,212490,221335,229882,236327,241773,246849,253200,259999,264999,268145,269277,269113,267067,262978,254874,243551,234194,223300,212255,208564,206694,201138,192412,184717,178558,174540,170455,165135,158984,152946,148984,145727,143267,140752,137507,133150,128410,124057,119100,114261,109002,103597,98156,93917,89908,85886,81587,76696,71544,65808,60651,54438,48448,41225,31884,21601,13548,9179
Sample Signal (unitless),129280,150574,168022,179503,184809,186791,186136,185577,185595,186224,186686,186750,186774,186203,185512,183859,181818,179474,177897,177119,177274,178095,179866,182635,185888,190726,197057,204359,212531,221260,229877,236223,241692,246836,253225,259981,265019,268135,269180,269175,267163,262835,254831,243248,234119,223136,212069,208718,206832,201327,192450,184798,178742,174573,170627,165195,159010,153070,149120,145688,143344,140861,137536,133214,128434,124106,119162,114273,109194,103670,98225,93972,89956,85939,81627,76748,71512,65989,60661,54548,48423,41249,31802,21519,13573,9078
Sample Signal (unitless),129368,150625,168012,179609,184759,186916,186113,185641,185695,186417,186687,186855,186852,186225,185590,183923,181906,179487,177976,177142,177293,178155,179929,182620,186049,190782,197076,204339,212628,221311,229931,236269,241804,246928,253252,259996,265128,268199,269339,269211,267390,262908,255034,243373,234316,223340,212218,208913,207056,201595,192508,184894,178877,174798,170709,165407,159154,153121,149367,145856,143503,141044,137681,133383,128550,124305,119446,114416,109330,103726,98401,94074,90058,86060,81675,76857,71668,66130,60662,54639,48480,41280,31815,21598,13563,9128
Sample Signal (unitless),129342,150674,168236,179638,184793,187193,186307,185701,185622,186418,186869,186872,186860,186132,185938,183881,182036,179491,177980,177259,177454,178173,180054,182546,186077,190769,197378,204505,212695,221249,230055,236429,241915,246905,253408,260117,265195,268375,269454,269372,267539,262848,255139,243597,234593,223372,212470,209244,207366,202082,192642,185195,178972,174810,170968,165566,159342,153390,149488,145794,143629,141284,137811,133615,128804,124619,119654,114520,109578,103992,98404,94123,90192,86120,81708,77023,71587,66242,60702,54691,48345,41394,31917,21636,13721,9064
Sample Signal (unitless),129371,150684,168092,179803,184811,187073,186189,185719,185706,186434,186767,186924,187061,186292,185784,183840,182062,179471,177937,177250,177407,178168,180167,182623,186268,190897,197257,204346,212726,221339,230073,236356,241965,246985,253503,260141,265243,268293,269515,269253,267639,263095,255288,243718,234619,223603,212737,209317,207393,202323,192901,185290,179187,175026,171029,165656,159488,153351,149577,146030,143696,141391,137909,133772,128878,124663,119824,114538,109582,103985,98530,94235,90198,86255,81758,77154,71607,66239,60662,54692,48435,41403,31903,21631,13701,9023
Sample Signal (unitless),129427,150690,168128,179622,184912,186969,186233,185734,185710,186326,186802,186938,186859,186374,185645,184124,181910,179558,178065,177182,177452,178478,180064,182795,186090,190990,197240,204537,212703,221453,230072,236429,241954,247183,253433,260251,265283,268381,269581,269650,267549,263319,255202,243557,234357,223553,212501,209276,207830,202224,193193,185501,179218,175217,171124,165856,159596,153638,149600,146254,143960,141387,138150,133779,129047,124764,119712,114843,109687,104082,98680,94436,90359,86310,81907,76944,71864,66234,60925,54734,48511,41366,31956,21641,13548,9244
Sample Signal (unitless),129318,150717,168092,179632,184918,186925,186356,185717,185776,186462,186876,186857,186905,186324,185569,183950,182024,179639,178035,177286,177451,178345,180132,182873,186193,190978,197167,204586,212786,221482,230103,236458,241913,247139,253548,260280,265366,268455,269566,269580,267723,263463,255321,243927,234842,223678,212895,209682,207935,202655,193617,185597,179450,175401,171354,165974,159785,153812,149834,146404,144016,141603,138317,133908,129112,124828,119978,114909,109785,104306,98820,94455,90447,86451,82001,77174,71876,66257,60947,54797,48607,41444,31922,21669,13716,9167
Sample Signal (unitless),129400,150675,168116,179579,184906,186873,186259,185761,185714,186421,186783,186776,186893,186327,185586,183938,181965,179671,177984,177223,177528,178368,180151,182884,186167,191026,197172,204525,212759,221506,230111,236482,241894,247079,253556,260300,265338,268388,269538,269565,267683,263473,255434,244026,234832,223867,213013,209814,208131,202838,193794,185786,179621,175480,171439,166059,159829,153854,149849,146504,144128,141590,138354,133960,129143,124911,120011,115004,109720,104319,98810,94554,90464,86424,82117,77216,71939,66246,60863,54817,48672,41524,31906,21595,13665,9221
Sample Signal (unitless),129422,150631,168024,179723,185015,186858,186257,185753,185828,186457,186898,186958,186968,186375,185515,183855,181984,179554,177982,177319,177386,178325,180153,182781,186274,191033,197176,204498,212731,221542,230076,236566,242025,247097,253548,260138,265370,268534,269715,269536,267713,263376,255506,244187,234918,223906,213184,209725,208269,203031,193783,185831,179656,175539,171510,166172,160031,153920,149908,146553,144172,141713,138304,134126,129325,125003,120128,115079,109944,104344,98839,94667,90524,86447,82057,77295,72008,66408,60916,54780,48655,41535,32022,21744,13790,9192
