Wavelength (nm),950.5573733,960.8117461,971.0354262,981.2284134,990.1220996,1000.257538,1010.362283,1020.436336,1030.479696,1040.492363,1050.474338,1059.183388,1069.107813,1079.001546,1088.864585,1098.696933,1108.498587,1118.269548,1126.793962,1136.507375,1146.190094,1155.842121,1165.463456,1175.054097,1183.42073,1192.953823,1202.456223,1211.927929,1221.368944,1230.779265,1240.158893,1248.340891,1257.66297,1266.954357,1276.215051,1285.445052,1294.644361,1303.812976,1311.810337,1320.921404,1330.001778,1339.051459,1348.070448,1357.058743,1364.898324,1373.829071,1382.729124,1391.598485,1400.437154,1409.245129,1418.022412,1425.677357,1434.39709,1443.086131,1451.744479,1460.372135,1468.969097,1477.535367,1485.005676,1493.514396,1501.992424,1510.43976,1518.856402,1527.242352,1535.597609,1542.883281,1551.180989,1559.448004,1567.684327,1575.889956,1584.064893,1591.192785,1599.310173,1607.396868,1615.45287,1623.47818,1631.472797,1639.436721,1646.379976,1654.286351,1662.162034,1670.007023,1677.82132,1685.604923,1693.357835,1700.116454
Reference Signal (unitless),163006,189337,210848,224932,231056,233161,231968,230757,230246,230494,230385,229961,229516,228187,226615,224054,221239,218281,216419,215501,215896,217727,221071,225863,231576,239421,248478,258610,268859,278783,287956,294641,300572,306464,313534,320193,324772,327581,328742,328978,327889,325022,318853,309481,302419,291498,278666,276645,280540,284844,287367,288085,287966,287233,285611,282681,278519,273551,269043,263128,256964,250048,242279,234031,225432,217198,207289,197161,187121,177013,166818,157826,147913,137837,127533,117552,107735,98408,90239,81133,71433,59188,44237,29499,18612,12705
Sample Signal (unitless),125986,146788,163676,174900,180157,182191,181488,180990,181032,181657,182074,182208,182055,181568,180722,178957,176528,173175,170742,170500,171603,172876,174552,177412,181387,187185,194059,201669,209881,218438,226624,232779,238110,243256,249428,255546,260186,263060,264232,264256,262544,258688,251079,240484,232363,222012,211627,209128,209234,206160,199325,193063,188128,185042,181651,176974,171417,165704,161737,158159,155548,152647,148926,144206,139017,134349,128802,123252,117521,111509,105573,100727,95819,90667,85251,79262,72811,65273,57849,49701,43272,37478,29478,20217,12921,8789
Sample Signal (unitless),125988,146694,163775,174929,180158,182239,181581,181056,181001,181702,182053,182124,182170,181525,180698,178893,176578,173134,170833,170562,171628,172850,174600,177406,181442,187160,194007,201695,209940,218431,226710,232848,238161,243221,249425,255612,260233,263162,264290,264294,262625,258693,251214,240575,232393,222090,211623,209095,209152,206214,199308,193036,188119,184865,181687,176978,171351,165744,161776,158094,155477,152607,148887,144165,139083,134399,128879,123249,117567,111570,105496,100599,95772,90629,85138,79345,72743,65254,57718,49669,43239,37535,29483,20281,12968,8630
Sample Signal (unitless),125990,146767,163660,174992,180146,182011,181537,181050,181070,181710,182110,182094,182132,181587,180644,178913,176546,173174,170800,170563,171661,172769,174513,177453,181495,187163,193915,201633,209892,218509,226705,232772,238070,243165,249385,255587,260224,263075,264173,264181,262600,258830,251181,240506,232281,222025,211648,209095,209126,206125,199411,193056,188163,184916,181692,177028,171359,165711,161746,158221,155537,152607,148899,144246,139065,134347,128836,123246,117454,111524,105465,100732,95756,90672,85216,79332,72775,65167,57725,49647,43321,37464,29455,20192,12951,8747
Sample Signal (unitless),126049,146809,163743,174986,180114,182193,181621,181068,181067,181769,182089,182188,182140,181482,180784,178978,176623,173150,170884,170630,171592,172827,174711,177367,181418,187068,193979,201652,209991,218488,226714,232774,238140,243278,249448,255530,260290,263091,264222,264293,262692,258732,251218,240520,232283,222136,211689,209084,209213,206268,199340,193134,188165,185001,181689,177041,171440,165738,161828,158159,155573,152673,148949,144274,139015,134355,128917,123244,117638,111506,105549,100706,95753,90716,85217,79355,72778,65282,57763,49765,43284,37569,29381,20283,12993,8677
Sample Signal (unitless),126005,146725,163762,174993,180212,182107,181558,181106,181090,181694,182142,182095,182143,181590,180642,178901,176561,173267,170781,170458,171667,172824,174480,177580,181463,187252,193932,201681,209960,218561,226704,232874,238104,243255,249380,255649,260220,263181,264271,264206,262573,258877,251202,240536,232302,222090,211603,209088,209198,206206,199436,193088,188122,184976,181779,177063,171340,165739,161758,158314,155483,152637,149044,144297,139112,134364,128933,123333,117538,111508,105563,100739,95777,90690,85227,79408,72916,65227,57751,49665,43344,37552,29453,20161,13038,8758
Sample Signal (unitless),126009,146743,163752,175035,180220,182136,181561,181044,181088,181730,182135,182139,182153,181619,180595,178941,176586,173223,170859,170558,171669,172899,174536,177506,181458,187289,193901,201709,209973,218591,226749,232870,238106,243206,249413,255580,260255,263161,264235,264302,262640,258859,251289,240556,232333,222072,211651,209120,209229,206152,199414,193100,188132,185096,181716,177103,171407,165763,161822,158356,155516,152705,149042,144370,139126,134361,128870,123357,117587,111521,105548,100720,95905,90735,85190,79332,72895,65228,57847,49591,43387,37482,29420,20190,12885,8754
Sample Signal (unitless),125923,146661,163716,175044,180044,181927,181626,181133,181098,181787,182091,182169,182204,181403,180569,178878,176507,173351,170705,170472,171790,172762,174548,177594,181480,187046,193839,201733,210021,218558,226723,232804,238038,243134,249295,255658,260336,263084,264129,264243,262695,258933,251266,240591,232314,222086,211580,209156,209196,206270,199487,193127,188218,185071,181843,177081,171292,165800,161966,158285,155459,152655,149069,144278,139111,134305,129081,123284,117501,111563,105646,100691,95798,90731,85243,79479,72892,65143,57699,49717,43399,37575,29467,20153,13052,8832
Sample Signal (unitless),126105,146692,163731,175095,180271,182133,181576,181069,181194,181701,182198,182255,182228,181588,180704,179029,176581,173195,170930,170576,171660,172890,174541,177446,181561,187220,193922,201688,209938,218526,226734,232927,238141,243387,249366,255644,260292,263292,264337,264255,262655,258808,251294,240677,232368,222247,211702,209175,209308,206289,199480,193172,188163,185027,181755,177079,171493,165747,161858,158311,155594,152621,149030,144296,139203,134393,128971,123331,117656,111548,105526,100689,95846,90700,85189,79412,72847,65268,57767,49675,43284,37502,29520,20280,12970,8716
Sample Signal (unitless),125963,146752,163771,174994,180186,182123,181579,181078,181108,181777,182060,182212,182210,181578,180663,178975,176582,173178,170840,170513,171591,172785,174599,177481,181460,187212,193938,201683,210022,218550,226722,232752,238157,243266,249381,255622,260333,263131,264286,264287,262777,258875,251309,240588,232378,222131,211689,209170,209264,206342,199444,193188,188242,185212,181792,177050,171494,165813,161892,158329,155530,152713,149064,144329,139134,134450,128952,123283,117579,111578,105626,100732,95818,90725,85178,79378,72797,65258,57712,49741,43361,37612,29398,20224,12938,8783
Sample Signal (unitless),125899,146740,163765,174905,180196,182120,181602,181145,181106,181772,182200,182202,182049,181609,180657,179002,176473,173237,170784,170471,171728,172819,174454,177604,181365,187247,193977,201768,209978,218569,226756,232872,238191,243230,249385,255665,260291,263200,264275,264332,262613,258928,251273,240634,232413,222115,211673,209262,209366,206185,199580,193202,188280,185145,181854,177150,171490,165925,161846,158290,155535,152651,149035,144293,139122,134379,128940,123419,117590,111571,105596,100687,95865,90666,85239,79306,72951,65183,57751,49627,43372,37611,29503,20216,12999,8859
